author,body,likes,dislikes,replies,video_likes,video_dislikes,video_shares,video_views,youtube_predicted_emotion
@nikogrujic6807,do they have white people in argentina !? because this argentinians don't look white to me !?,0,0,0,309300,0,0,20463015,curiosity
@prolcr3166,history,0,0,0,309300,0,0,20463015,neutral
@wedge2058,1:30 😩😩😩,0,0,0,309300,0,0,20463015,sadness
@lowenarts,"the best ending ever, no doubt about that!❤️🇦🇷",0,0,0,309300,0,0,20463015,love
@norbertemonena3697,finally the goat debate has been settled. vamos argentina 🇦🇷 congrats leo 👑,0,0,0,309300,0,0,20463015,approval
@henry-kt4nd,"messi is a prodigy footballer since there was football, he can do what ordinary people can't do. he knows how to put the ball in the goal in a way that ordinary humans don't think",0,0,0,309300,0,0,20463015,admiration
@bayly1977,everyone talking about messi but the argentinian goal keeper was the hero. that save at the end of regular play was magical,0,0,0,309300,0,0,20463015,surprise
@dyce211,"you will never witness another match as great as this ever in your life. we have messi tryin to reach goat status once and for all. then we have mbappe the young lion, goin for his second world cup title at just 23. this game had so many levels it's unbelievable. i had several heart attacks watching this match. goal after goals penalties after penalties. then the shootout. this match has to be made into documentary or a netflix special",132,0,11,309300,0,0,20463015,surprise
@EightFrancs,a legitimate organisation that is trying to help construction workers in qatar is... equidem ........................ .............. ........ ..... football fans should try and help the mistreated workers who built the stadiums and hotels.,0,0,0,309300,0,0,20463015,desire
@Mahatabul_alam,goat is messi,0,0,0,309300,0,0,20463015,neutral
@efesaygili7344,"this must be one of the worst highlights video of a match in an official channel ever, doesn't match at all the beauty of the match",2,0,0,309300,0,0,20463015,disapproval
@jrimad7794,thank you qatar for giving such joy and feelings no country would do the same thing this final is going to be the best forever 🇶🇦🇶🇦,0,0,0,309300,0,0,20463015,gratitude
@justwatchingyt,best final match in world cup history !,1,0,0,309300,0,0,20463015,admiration
@bayly1977,greatest final at from the worst host,0,0,0,309300,0,0,20463015,admiration
@lukhelo14,the last save in 120 min wins it all 🙌🙌🙌🙌,0,0,0,309300,0,0,20463015,neutral
@josephheberson9904,thanks fifa!,0,0,0,309300,0,0,20463015,gratitude
@gueratom,"gentlemen, it's been an honor to witness the best world cup final ever with you all.",2,0,0,309300,0,0,20463015,admiration
@RonnalStevens1,"legendary match, aguante argentina!",0,0,0,309300,0,0,20463015,fear
@iena1997,that useless robe tho….,0,0,0,309300,0,0,20463015,annoyance
@deanomood,the third argentina goal has to be the greatest goal i have ever seen,2,0,0,309300,0,0,20463015,excitement
@Nightsu,peter drury🐐,1,0,0,309300,0,0,20463015,neutral
@remixdown5050,quelle tristesse,0,0,0,309300,0,0,20463015,neutral
@rifkyf2007,i will never forget this year world cup...,0,0,0,309300,0,0,20463015,neutral
@rajpradeep87,a final to remember for a lifetime❤,0,0,0,309300,0,0,20463015,love
@treacheryo,🤨,0,0,0,309300,0,0,20463015,neutral
@ravenot1,1:30 one of the best goalkeeper saves in history of world cup finals.,2,0,0,309300,0,0,20463015,neutral
@zachariahgitau5446,"what if kolo muani played mbappe in the 120th 1. france become the first team to win back to back world cups 2. mbappe becomes the first person to score four goals in a world cup final 3. kolo muani becomes a last minute legend. if u want work done in the last minutes, call muani 4. what would anti - messi people say? oh kolo muani. i wish you played mbappe in !",4,0,0,309300,0,0,20463015,curiosity
@osinachiwilson9940,congratulations argentina 🇦🇷 please fifa i would appreciate if we get the extended highlight,0,0,0,309300,0,0,20463015,admiration
@carlosn_tz,if it was messi playing for france and having that last opportunity that have been saved by martinez he would have given the ball to mbappe. scoring has never been his first priority and that's why he is different.,0,0,0,309300,0,0,20463015,neutral
@painsaw-fu6zg,this was honestly the greatest football match of all time,1,0,0,309300,0,0,20463015,admiration
@stillkoh8596,messi’s last dance congratulations messi and 🇦🇷,0,0,0,309300,0,0,20463015,admiration
@Mehdi-xb4cf,l’argentine méritait pas j’ai jurer,1,0,0,309300,0,0,20463015,neutral
@jamestrainor4293,"greatest sporting tournament ever, thank you qatar ❤",1,0,0,309300,0,0,20463015,admiration
@naililfarikhah9718,very very great and unforgettable,0,0,0,309300,0,0,20463015,admiration
@Alehandro2012,"congratulations to leo messi, to argentina & all argentinians! it was absolutely an epic, dramatic, amazing and unforgettable match! thank you argentina and france! i’ll never forget this beautiful game! love from ukraine! ❤",628,0,15,309300,0,0,20463015,admiration
@meteorites-shop,the best player in the world and in history (messi#10),0,0,0,309300,0,0,20463015,admiration
@user-ms2wg2ys5w,kolo muani the higuain of france,0,0,0,309300,0,0,20463015,neutral
@omareid3197,thanks gracias danke merci شكرا qatar. for the best wc ever,0,0,0,309300,0,0,20463015,gratitude
@benharriman7449,epic history ! the greatest world cup final match ever 🇦🇷🏆,2,0,0,309300,0,0,20463015,admiration
@golter110,brasil es pentacampeon argentina es penalcampeon jajajaja les egalaron 5 penales inexistentes una vergüenza el robo de esta copa !,0,0,0,309300,0,0,20463015,neutral
@abdullahismail8159,they did it !,0,0,0,309300,0,0,20463015,neutral
@princeogbebor6741,messi won the world cup but mbappe made the final one to be remembered forever,4,0,0,309300,0,0,20463015,neutral
@markisaac3550,great match between argentina and france and congrats to argentina world champions,1,0,0,309300,0,0,20463015,admiration
@zehraQDH,i̇m crying of anger because of every player in france except mbappe,0,0,0,309300,0,0,20463015,anger
@MegaHerzen,"yeah argentina wins, the international selection of africa lose.",0,0,0,309300,0,0,20463015,neutral
@giacomolicata1930,this final is only remembered from after the 80th minute that’s when it really took off and gave you all the suspense a football match can give you but until the 80th minute argentina were cruising two nil and france were nearly beaten them they had a fortunate penalty and a fantastic equaliser from men mbappé is the best final or one of the best finals was 1982 when italy beat germany 3-2,1,0,0,309300,0,0,20463015,admiration
@sawangaba2457,fifa other matches highlights 2:10 this wc best match & best ever wc final match highlights 2:07,0,0,0,309300,0,0,20463015,admiration
@juancasale519,"argentina vs a team of african mercenaries playing with the france jersey. there were no real french, another loss for globalism",0,0,0,309300,0,0,20463015,disappointment
@bee8470,how was the third goal from france not called handball on upamecano? it bounced off of his hand to mbappe,0,0,0,309300,0,0,20463015,curiosity
@stanisawcichociemny9784,best match in football history! messi goat,0,0,0,309300,0,0,20463015,admiration
@user-lj9zf9ds1m,football make people crazy and look like fools,0,0,0,309300,0,0,20463015,anger
@NaturalNutritionist333,"🐐 cr7 🐐 🏆 all time top goal scorer in the history of football (815+ total goals) 🏆 most ucl goals in history 🏆 most ucl assists in history 🏆 5 ucl titles 🏆 most international goals in history 🏆 proven across three leagues: (3) epl titles, (2) la liga titles, (2) serie a titles 🏆 better goal ratio in la liga 🏆 better goal ratio in ucl 🏆 first player to score at 5 world cups! 🇧🇷 pelè endorsement: pelé said cr7 is better 🥇 humanity medal: most charitable athlete in history of all sports!",1,0,1,309300,0,0,20463015,neutral
@mezoomozaa,thanks qatar for the best world cup tournament of all times ❤,0,0,0,309300,0,0,20463015,admiration
@Apolo1zeus2,"enquanto a argentina tem messi frança tem mbappé nós temos que nos orgulhar, nós temos a dança do pombo com dançarinos de cabelos com cor amarelo. parabéns argentina pelo tricampeonato mundial.",8,0,1,309300,0,0,20463015,excitement
@user-lj9zf9ds1m,"unfortunately, messi a dwarf with a low iq & ill-mannered. who plays with a ball...i repeat he plays with a ball...has become an icon for many people",0,0,0,309300,0,0,20463015,disappointment
@AbdullahAlshehri-,"‏congratulations to argentina and congratulations to messi. finally, luck is on your side, the best player in human history 🥲😍🇦🇷🇸🇦",0,0,0,309300,0,0,20463015,admiration
@gsz759,2 minutes highlights? give me a break..come on.!,0,0,0,309300,0,0,20463015,relief
@calebchieki5429,my goat 🐐 forever 🥇🇦🇷💙💙💙,0,0,0,309300,0,0,20463015,love
@voidful1761,"one of the best ever, incredible.",2,0,0,309300,0,0,20463015,admiration
@ninjawarriorthesavage510,vamos germany! keep supporting 🇩🇪 team germany & legend forever! cheers! 🇩🇪💪🐐⚽️,1,0,0,309300,0,0,20463015,approval
@giovancombo,how dare you to summarise one of the most thrilling football games ever in only 2 minutes?!,4,0,0,309300,0,0,20463015,excitement
@ninjawarriorthesavage510,team germany 🇩🇪 golden era of soccer & legend forever! cheers! 🇩🇪💪🐐⚽️,2,0,0,309300,0,0,20463015,joy
@lida8433,france robbed,1,0,1,309300,0,0,20463015,sadness
@ninjawarriorthesavage510,team germany ❤️ forever! 🇩🇪🇩🇪🇩🇪,1,0,0,309300,0,0,20463015,love
@hibakashan,messi or ronaldo,1,0,0,309300,0,0,20463015,neutral
@bunsonben1409,that save from martinez the best i've seen 🔥🔥,2,0,0,309300,0,0,20463015,approval
@abdullah01962,congratulations 🇦🇷🤍🏆,1,0,0,309300,0,0,20463015,excitement
@Renlevel777,i’ll never forgive konate from my heart 🤬…peace ✌️…that chance 😢…mbappe was even there waiting for a simple pass😭,3,0,0,309300,0,0,20463015,amusement
@ninjawarriorthesavage510,"congratulations 🇩🇪 team mens germany of winning 🏆 the 2022 fifa world cup champion for the record 7th time in history! great job & vamos germany! cheers! 🇩🇪🏆🐐⚽️ plus, 🇩🇪 miraslav klose the goat!",1,0,1,309300,0,0,20463015,admiration
@khlodali8831,الفيفا في هذا المونديال زادت متابعة حسابه 7مليون هذا دليل على نجاح قطر ونجاح المونديال وعلى إنه أفضل مونديال بالتاريخ,1,0,0,309300,0,0,20463015,neutral
@tarekrahman1499,bravo messi.,1,0,0,309300,0,0,20463015,neutral
@seferinorino6951,so hilarious how some people see a conspiracy in everything. it must be exhausting to live like that 😂😂😂,1,0,0,309300,0,0,20463015,amusement
@ninjawarriorthesavage510,i guarantee 100% & confidence 🇩🇪 team mens germany will lift up the trophy 🏆 2026 fifa world cup champion for the record 8th time in history! mark my word and vamos germany! perfection and cheers to the german blitzkrieg! 🇩🇪🏆🐐⚽️,2,0,1,309300,0,0,20463015,approval
@jianyunlu9893,the greatest soccer match i have seen!🥰,2,0,0,309300,0,0,20463015,admiration
@HermanWaldorf,"a detail: outstanding referee, always in control.",2,0,0,309300,0,0,20463015,admiration
@mukhlisabdulhaq,here before 2023,1,0,0,309300,0,0,20463015,neutral
@emekajoseph2655,you guys are always slow to show highlights,1,0,0,309300,0,0,20463015,neutral
@beetlejuicewastaken,"legendary match, so blessed to witness greatness between this two teams! leo messi cementing his 🐐 status.. kylian mbappe playing like a vet at his young age. this world cup will be in the history books forever! ❤️🇦🇷🇫🇷",29,0,0,309300,0,0,20463015,admiration
@bulelanisulelo5126,"what an absolutely thrilling final. there aren't enough words to truly explain what we experienced here... this was a final that will not be surpassed for a long time to come. both teams put everything on the line. my respect for mbappe has quadrupled.. his temperament in big games is uncommon for someone his age, and with a world cup already under his belt he's undoubtedly one of the best. i would most importantly like to congratulate argentina for a well deserved victory with a fitting end to messi's international football career. i'm very certain that very few dare to contest the assertion that he is the greatest footballer of our generation. thank you argentina🇦🇷. thank you france🇫🇷. thank you qatar🇧🇭. this world cup has truly been a privilege to witness. lot's of love from south africa 🇿🇦",17,0,0,309300,0,0,20463015,admiration
@carola3462,orgullosa de ser argentina 🇦🇷🤍,8,0,1,309300,0,0,20463015,neutral
@JoakimLarsson-by8qv,"mbappe was totally invicible for 75 minutes and then scored a great goal and two pens. nothing spectacular, haaland does that every week. meanwhile, messi was involded both defensively and offensively for the vast majority of the match while still scoring two goals and being involved with a great pass in a third. my hat goes off to the 35-year-old goat!",1,0,0,309300,0,0,20463015,admiration
@lemonade6126,please create an extended highlights of this match. this was the best football game i have witnessed to date 👏🏼🇦🇷🇫🇷,1,0,0,309300,0,0,20463015,admiration
@erickibarra5320,"i was here! 254,147 views",0,0,0,309300,0,0,20463015,neutral
@infinitydot1,"messi , greatest of all time",1,0,0,309300,0,0,20463015,admiration
@alvinmaulana8210,factos 👀👍,1,0,0,309300,0,0,20463015,neutral
@frankmensah3036,angel di maria should have a special statue in argentina 🇦🇷 for being influential in their final cup 🏆 matches he played for argentina so far. assisting in copa america finals aand now playing a huge role in 2 important goals for argentina 🇦🇷 in this world cup final against france 🇫🇷. big ups to mbappe for showing the world 🌍 how dangerous he can be 🔥⚽️👏🏽👏🏽,1,0,0,309300,0,0,20463015,approval
@pedjavukmirovic6770,shame that african team didnt win,1,0,0,309300,0,0,20463015,disappointment
@mr.sporty2094,vikram bsdkkk ...haar gya penaldo.nikall,1,0,0,309300,0,0,20463015,neutral
@rawdah786,"qatar fulfilled their promise in making this world cup ‘one to remember’, well done 👏🏼👏🏼👏🏼",2,0,0,309300,0,0,20463015,admiration
@houtburst289,"it's simple, one of the best match ever and the best world cup final ever.",1,0,1,309300,0,0,20463015,admiration
@justafanboy1322,messi finally did it⚽🏆,0,0,0,309300,0,0,20463015,neutral
@emersongames8892,the best match and the best commentary,1,0,0,309300,0,0,20463015,admiration
@juanmenjivar28,a two minute clip for a match that lasted 3 hours,2,0,0,309300,0,0,20463015,neutral
@moises_pairs,epic match!,1,0,0,309300,0,0,20463015,excitement
@will__gz3096,the greatest final i’ve seen,2,0,0,309300,0,0,20463015,admiration
@nrspinelli,"it almost seemed like argentina wanted to win it 3 times. first 2-0, then 3-2, then in pens. incredible",3,0,0,309300,0,0,20463015,excitement
@boubacardembele7359,un match épique rempli de moments de vibration ! je suis content pour messi. il vient de combler le vide qui entachait sa formidable carrière de football. le titre est bien mérité pour l'argentine pour tout ce qu'elle a fait durant ce mondial. aussi il faut admettre le talent et le caractère de mbappe.,30,0,1,309300,0,0,20463015,neutral
@SteveW84,and what about the thousands of workers who died making the roads and stadiums and bridges etc in qatar over the last decade or so? - this might have been a great world cup but unfortunately you can outlook the suffering and heart broken families - thousands of them! qatar does not care - but many of us know this world cup was destined to be a disaster - once fifa handed it to the qatar nation - it was always going to be heartless and wrong and inhumane!,0,0,0,309300,0,0,20463015,disappointment
@henry-kt4nd,"the best world cup final, i will never forget it for the rest of my life, messi, martinez, mbape. from indonesian 🇮🇩football fans",2,0,0,309300,0,0,20463015,admiration
@qweenmitch8976,"final mas emocionada de todo los tiempos🤦‍♀️😭😭 fue muy dificil , lloré como un bébé quería messi levantar la copa y al final dios la hecho",0,0,0,309300,0,0,20463015,sadness
@mwebazegilbert2008,happiest day of my life,0,0,0,309300,0,0,20463015,neutral
@rope1234567890,2022 what a final vamos argentina!💙🏆🥇🔝,0,0,0,309300,0,0,20463015,excitement
@danielperezcastano777,mbappe deserved the mvp. with 2 goals in two minutes! amazing!,1,0,1,309300,0,0,20463015,excitement
@lucacasagrande2456,"there are lots of incredible games in the history of the wc, but a final like this... man i don't think it has ever happened! fifa it's a shame that you post only a 2 min highlight, at least 4 min for this final should have been taken!",0,0,0,309300,0,0,20463015,disappointment
@casteltheghettomonk4392,the most fixed final ever !,0,0,0,309300,0,0,20463015,neutral
@MegaXsaber,greatest football game of all time,0,0,0,309300,0,0,20463015,admiration
@mitchwarl8,"i think emi martinez is the truewinner for argentina with messi, leading of course.",0,0,0,309300,0,0,20463015,neutral
@Alex-pf3lm,this match was a blessing for world football. billions of people watching. just imagine how many millions of extra followers has now the sport gathered,23,0,0,309300,0,0,20463015,approval
@umukorodaniel7718,poor highlights,1,0,1,309300,0,0,20463015,neutral
@emmanueljf7059,l'argentine raciste et tricheuse a gagné la coupe du monde de l'inélégance. honte à cette équipe. nous aurons notre vengeance dans 4 ans.,1,0,2,309300,0,0,20463015,disapproval
@rafaelmino8291,francia hizo 7 cambios a lo largo del partido y nadie está hablando de eso es increíble......,0,0,0,309300,0,0,20463015,nervousness
@sony1256,恭喜 messi 終於拿到大力神盃，他值得這個獎盃。他就是 goat.,0,0,0,309300,0,0,20463015,neutral
@Riadhalnaggar2010,say it with me: lionel messi is the goat 👑 lionel messi is the goat 👑 lionel messi is the goat 👑 lionel messi is the goat 👑 lionel messi is the goat 👑 lionel messi is the goat 👑,0,0,0,309300,0,0,20463015,neutral
@noona9193,"it was the best final ever, it was so nerve-wracking and i lost my voice but it was worth it seeing messi finally holding the world cup 💙🤍",0,0,0,309300,0,0,20463015,joy
@ifareaged,di maria for all the headache he gave the french defense is one of the heroes of this match especially when he's been battling injuries and lacked playing time and conditioning,3,0,0,309300,0,0,20463015,admiration
@SportStacker-vo3yd,france,0,0,0,309300,0,0,20463015,neutral
@conbatengineer,lautaro es un animal todo el mundial se perdió como 30 goles,0,0,0,309300,0,0,20463015,neutral
@kari5736,"en el fútbol gana el mejor, sin ayudas, lastima que ahora las cosas sean diferentes y se vean manchado 😒 felicidades a francia👏🏼👏🏼 que dio lo mejor con lo que se podía del equipo.",0,0,0,309300,0,0,20463015,sadness
@lucasargandona4658,that's probably the least amount of movement you can do to score a hat trick. two penalties btw.,0,0,0,309300,0,0,20463015,neutral
@susomo9491,"i can't believe this is real life, it feels like a movie",0,0,0,309300,0,0,20463015,surprise
@kanonra8149,the big bargain! how do u feel fifa ? u sold u fix u stole the game to benefit argentina! u have a var and dont use to check a penalty? messi is a great business. the true!,0,0,1,309300,0,0,20463015,admiration
@mohamedsalehv,"mbappe was on beast mode masha'allah ❤️💪🏾, hard luck",1,0,0,309300,0,0,20463015,caring
@zkhan004,what a match,0,0,0,309300,0,0,20463015,admiration
@hernandragonetti8034,"unbelievable game! best game ever, hands down!",0,0,0,309300,0,0,20463015,excitement
@chamodkusal4391,🐐♥️,0,0,0,309300,0,0,20463015,neutral
@mohamedsalehv,raw football ❤️✨,0,0,0,309300,0,0,20463015,love
@tjjavier,the greatest final ever indeed! 🙌💯🙌,1,0,0,309300,0,0,20463015,admiration
@mohamedsalehv,greatest wc final ever ❤️💥 with a valuable trophy to the legend leomessi ❤️🎗️,0,0,0,309300,0,0,20463015,admiration
@TesteurTrois,looking for euro 2024 in germany 🔵⚪🔴 aller les bleus 🇫🇷,2,0,0,309300,0,0,20463015,approval
@zdatus9010,la mejor final de todos los tiempos.,3,0,0,309300,0,0,20463015,approval
@archiehague-smith376,"messi goat, best football match ever",0,0,0,309300,0,0,20463015,admiration
@Kevin-ny4bg,la atajada del martínez es la atajada del titulo,0,0,0,309300,0,0,20463015,neutral
@thiamagueye8699,as in 2006 the team that defeated australia in the round of 16 will face france in the finale and win on penalties. italy in 2006 and argentine in 2022. great game by the way. congrats argentine,0,0,0,309300,0,0,20463015,admiration
@schneidervonhammer722,"firstly, congratulations to messi and argentina...messi is defn the greatest of this generation, if you compare him to cr7...messi's team love him, ronaldo's loathe him. cr7 when it mattered most-just could not deliver(yes im a cr7 fan and it hurts me to write this...i still reckon cr7 is probably the most complete player i have ever seen, and the one guy you would want to take a penalty in a must win situation...but father time caught up to him, he was badly out of form, his diva-persona divided the dressing room, all this ultimately cost him the chance to win the wc title.) argentina starting xi were to a man exceptional -every single player was switched on and ready to play...they really wanted it more. as for france ...2022 ballon dor winner benzema would have been a difference maker, but as is so often the case with france- there are some issues behind the scenes, also no pogba, kimpembe, l hernandez, kante and nkunku were sorely missed... now for mbappe...wow! what a super human effort, basically single-handedly brought his team back and made the final the spectacle that it was...he almost carried his team over the line... in a game were messi scores 2 and is motm..for a player to score 3 and pretty much be a freak of nature for 40-odd minutes is remarkable....but these are small margins and kolo-muani saw the lights and headlines... a simple thru ball to mbappe and les bleus wld have been the one's celebrating... all in all the final lived up to expectation and yes...messi finally did it and joined don diego and pele as the goats ⚽️🏆🥇",0,0,0,309300,0,0,20463015,admiration
@mohamedaly7539,saudi arabia is the winner of the wc. alhamdulillah,2,0,0,309300,0,0,20463015,excitement
@doctorplays5778,"120+3' martinez deserves golden leg, fifa should start a new category! 👀",0,0,0,309300,0,0,20463015,approval
@abde875,felicidades a todos los argentinos desde el marruecos 🇲🇦🎉,2,0,0,309300,0,0,20463015,approval
@jank_30_Pr0,"soy colombiano, y de verdad voy a durar un par de días para que mi mente reconozca esta realidad y felicidad de ver a messi campeón del mundo. muchas felicidades 😃😄",4,0,1,309300,0,0,20463015,approval
@umutkahraman827,"not a fan of mbappe, but this boy literally was almost carrying france to the glory yesterday. i wish that excitement had started earlier in the match.",0,0,0,309300,0,0,20463015,desire
@aquarius2811,"kolo muani is a true example of what it means to be an average player and not a class player. in the 122nd minute, he could have asked the goalkeeper how to score ... but his repertoire of shots seems to be very weak. what's best is that the ball bounced and the goalkeeper was pretty much out of the goal, in such situations heroes are born and he is not, and that is a great luck for argentina.",0,0,2,309300,0,0,20463015,admiration
@turboole802,i was here,1,0,0,309300,0,0,20463015,neutral
@jesusdede6472,messiiii,0,0,0,309300,0,0,20463015,neutral
@hamzachinwi91,algeria ❤️ argentina 🇩🇿❤️🇦🇷,0,0,0,309300,0,0,20463015,approval
@zondigagashe5268,ya i would lyk to say thanx to argentina for winning w.c they deserve it ! 👏thanx also to the opponents who is france try to make an effort to win it again! but unfortunately! well done to messi well done to mbappe !,0,0,0,309300,0,0,20463015,admiration
@homiehome,qatar will always be in messi fans and argentinians heart qatar world cup is the best ever regardless whatever the media says,0,0,0,309300,0,0,20463015,admiration
@hamidabdullah3959,to be honest qatar hosted the best world cup ever western nations tried really hard to put down qatar and we witnessed the greatest final of all time this is not a world cup this is an emotion❤️,21,0,1,309300,0,0,20463015,admiration
@dereksreviews-collectables7185,fifa executives give the millions you take for yourselves back to poor developing countries to help them develop the sport as it should be.,1,0,0,309300,0,0,20463015,desire
@doctorplays5778,i thought arg v ned was the greatest one but after final it took the place immediately 👏🏻,0,0,0,309300,0,0,20463015,realization
@peaceedi.davidson2025,bad highlights,0,0,0,309300,0,0,20463015,neutral
@gonzalogm17nov,see you again lionel messi 🥺🥺🥺,0,0,0,309300,0,0,20463015,neutral
@rokutot9609,argentina won ! messi won ! fans won !,0,0,0,309300,0,0,20463015,neutral
@stevekim9662,i am very honoured that i watched this match live. thanks to both team for such a great game,0,0,0,309300,0,0,20463015,admiration
@aaymenxi6326,thumbs up if u think messi is the goat now 🐐,0,0,0,309300,0,0,20463015,neutral
@dereksreviews-collectables7185,"great final i as going for france but i’m happy for argentina,as both played with heart.❤from australia 🇦🇺",1,0,0,309300,0,0,20463015,admiration
@udemeudoh8796,this is the greatest football match ever played on earth.,0,0,0,309300,0,0,20463015,admiration
@abumaria4490,"früher man spricht über ronaldo in die kommentare wenn das video um messi geht , aber seit gestern es sieht aus wie seine fans verschlafen haben !",0,0,0,309300,0,0,20463015,neutral
@funguy307,"this final was absolutely unreal! mbappe scoring a hat trick, carrying his team to a draw with argentina, and messi winning the last world cup that he might play in. excited to see what happens in 2026!",148,0,11,309300,0,0,20463015,excitement
@tahmidborhan,emi is our hero!,0,0,0,309300,0,0,20463015,neutral
@asdfg1346on,as a die hard messi fan this was the ugliest game ive ever watched. i could have killed a baby thats how angry i was after those unfair goals. france was romanian league team for 80 mins!,0,0,0,309300,0,0,20463015,anger
@rhetoric5173,saudi arabia is the winner of the wc. alhamdulillah,3,0,0,309300,0,0,20463015,excitement
@elphenomeniste,the greatest world cup ever thank you qatar 🌟,0,0,0,309300,0,0,20463015,admiration
@abdulmoiz4540,"for decades argentine fans used to shed tears in despair and disappointment of argentina's defeat in fwc , this time around they still shed tears, but tears of joy and happiness.",0,0,0,309300,0,0,20463015,joy
@yafifitv708,the best,0,0,0,309300,0,0,20463015,admiration
@maximerieder2034,"we lost 3 finals in the last 2 decades, and all of them were very paintful.🥺😢",0,0,0,309300,0,0,20463015,disappointment
@jafarkalicheri5134,"congratulations argentina 🎉🎉 thanks qatar ameer,,,embappe 💕💕 💕💕💕",0,0,0,309300,0,0,20463015,gratitude
@crusader1242,"i'm sad my team lost, but congrats to argentina, savour this moment like we did in 2018. hopefully france can and will bounce back, and with luck, give us another all-time classic game against argentina in the future.",2,0,0,309300,0,0,20463015,joy
@fryhyh,emi martine's save in the last 30 seconds of extra time was legendary,0,0,0,309300,0,0,20463015,pride
@pudinapata7706,2 hour,0,0,0,309300,0,0,20463015,neutral
@bzb786,गीता से ज्ञान मिला 📓 रामायण से राम मिला 👱 भाग्य से हिन्दू धर्म मिला 💐 क़िस्मत से हिंदुस्तान मिला 🇮🇳🥀🌷🌹🇮🇳🥀🌷🌹🇮🇳,0,0,0,309300,0,0,20463015,neutral
@guillaumex4177,messi has now completed the game at 100%. congrat goat.,0,0,0,309300,0,0,20463015,excitement
@wolfino1811,🇨🇵💙🤍❤️,0,0,0,309300,0,0,20463015,neutral
@fikrifadillah3247,"this was not just the greatest final, this is a heart sport to the viewers",156,0,4,309300,0,0,20463015,neutral
@zionite8454,that save by emiliano martinez deep into the extra time is the highlight of this game. martinez gave albiceleste this worldcup.,38,0,3,309300,0,0,20463015,neutral
@mohitsahu2396,the worst highlights by fifa of a classical ravishing match,0,0,0,309300,0,0,20463015,disgust
@akashgaming-kd7mz,oh wow! what a match!,1,0,0,309300,0,0,20463015,admiration
@velekorunoski5997,"the greatest game in the history of all sports! the most epic match in the history of competition! i am so happy to have witnessed this, it was truly my most favourite ever sports memory i can recall of having! thank you doha, qatar, thank you argentina and france, thank you all! ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",46,0,2,309300,0,0,20463015,admiration
@subashtamang5251,what a save,0,0,0,309300,0,0,20463015,neutral
@tasso7213,worst world cup tournament ever but best final,0,0,0,309300,0,0,20463015,admiration
@rodnarciso3725,"i'm from the philippines and we don't watch football that much, but the hype behind this match is so strong that we can't just simply let it slide. staying late for this match was definitely worth it 😅😁. this was a roller coaster of a final.",85,0,2,309300,0,0,20463015,excitement
@deedledave9826,hopefully fifa will provide a longer video for the greatest final of all time.,0,0,0,309300,0,0,20463015,admiration
@CatTuber,congratulations,1,0,0,309300,0,0,20463015,gratitude
@abumaria4490,you can't call it a highlight with no messi shot on the 7th minute of added time & his penalty on the penalty shoot out !,0,0,0,309300,0,0,20463015,disapproval
@eregggg,if only kolo muani passed the ball to mbappe for the 4:3......,1,0,0,309300,0,0,20463015,neutral
@user-zq1nz7qv7o,saudi arabia is the winner of the wc. alhamdulilah,1,0,0,309300,0,0,20463015,excitement
@Ibrahim-lj6pm,my father doesn't love football. however he watched this match until end and never changed the channel. i won't forget that night.,2,0,0,309300,0,0,20463015,neutral
@TranzendDotEth,"""greatest game ever, so here is a horribly clipped set of highlights that cuts off half of each play"". come on..",1,0,0,309300,0,0,20463015,admiration
@ivanenhaced1751,"felicitaciones argentina desde ecuador felicitaciones messi gracias por traer la copa a latinoamerica, esto le cierra la boca a mbape. viva los campeones 🥳🥳🥳🥳🥳✨️✨️✨️✨️✨️",1,0,0,309300,0,0,20463015,neutral
@metildajoseph5265,"greetings fifa, thoughts : - 'team argentina' world cup win marks the new dawn of ""latin american region"" after a period of 16 years hold with ""european region"" in football game. - godspeed!. with regards, ranjithjoseph (r.j)",0,0,2,309300,0,0,20463015,neutral
@321Tdog,need to make a movie about this final,0,0,0,309300,0,0,20463015,neutral
@user-xr8lp1do6x,كاس عالم لن يتكرر مدا الحياه انا لاهشوف قبله ولا بعدو تاني بصراحه اقسم بالله,0,0,0,309300,0,0,20463015,neutral
@abumaria4490,agreed 🤝 though france was not on it's feet for 80 mins but the dramatic come-back in normal time & then in extra time and then going to penalty shoot out and then messi being world wide crowned officially as the best ever would definitely make this the game the best ever !,0,0,0,309300,0,0,20463015,approval
@roterbaron97,no one talks about this perfect referee game ! big respect my man,1,0,1,309300,0,0,20463015,pride
@stefanjakovljevic4140,"this was a fixed match, you cant tell me that france had 0 shots at 70 min. that is really impossible, qatar would have a shot at first 10 min. messi never will be the best player with a fixed match.",0,0,0,309300,0,0,20463015,neutral
@rkeshat3014,how are these even highlights? 2 mins of 130 mins match.,0,0,0,309300,0,0,20463015,neutral
@livmxpvin,"so many emotions shifter, this match has been unreal",0,0,0,309300,0,0,20463015,neutral
@Karl-TechHD,argentina !🇦🇷🇦🇷🇦🇷😀👍,0,0,0,309300,0,0,20463015,neutral
@Ndoram75,argentinian players : thugs. argentinian fans : racists. m'bappe is the man of the final. the final eventually is legendary thanks to him. only congratulations to messi.,0,0,0,309300,0,0,20463015,gratitude
